,Date,Open,High,Low,Close,Volume,RSI,ATR,ADX,52-week High,Threshold,Volatility,14-day MA,10-day MA,20-day SMA,50-day SMA,Signal
65,2022-10-10T00:00:00+05:30,839.95,839.95,817.0,822.85,1076035,32.15405284370803,35.01694803611701,34.039138195855024,,,8.16399748884714,886.2857142857143,854.97,916.5049999999999,980.5047999999999,Sell
66,2022-10-11T00:00:00+05:30,826.5,829.25,803.1,806.25,1043927,24.71441803025627,34.38359460496579,35.49306622330459,,,8.300633081085127,874.5857142857143,846.585,905.86,976.8567999999999,Sell
67,2022-10-12T00:00:00+05:30,810.3,829.5,795.8,825.5,1220519,30.19154758285194,34.33476641889681,36.954841319225515,,,7.6996524806814985,865.2785714285714,841.485,896.1600000000001,973.2225999999999,Sell
68,2022-10-13T00:00:00+05:30,826.0,827.95,801.6,803.05,835190,23.736762481089272,33.76442596040418,38.31220390829495,,,7.812848363737748,852.8785714285714,836.47,886.7924999999999,969.8962000000001,Sell
69,2022-10-14T00:00:00+05:30,827.0,828.0,803.0,805.85,942462,26.004160665706536,33.13839553466103,39.569578593196304,,,7.524469535832363,842.1678571428572,832.7300000000001,877.7800000000001,966.8466000000001,Sell
70,2022-10-17T00:00:00+05:30,806.5,810.7,786.15,803.25,840649,32.58472027270906,32.52493871075668,41.020344724902316,,,7.369741777188975,835.9642857142857,826.6300000000001,869.7150000000001,963.953,Sell
71,2022-10-18T00:00:00+05:30,812.55,825.2,807.0,819.9,1122202,38.78763866877972,31.769585945702634,41.48888161141044,,,7.024862371954526,831.9214285714286,825.695,863.5899999999999,961.1674,Sell
72,2022-10-19T00:00:00+05:30,823.0,836.6,820.6,825.45,1103024,44.086937992755175,30.693186949581023,41.27927821962157,,,6.344192155020665,829.9392857142857,821.4949999999999,856.36,958.7074,Sell
73,2022-10-20T00:00:00+05:30,823.0,844.95,815.25,841.4,900386,49.61562435071681,30.622245024610955,40.62919865631445,,,5.573679005042153,829.8071428571428,819.86,850.64,956.6294,Sell
74,2022-10-21T00:00:00+05:30,841.4,850.5,835.55,847.9,921309,46.38514260446606,29.502798951424463,39.7244652483474,,,4.285538653688105,828.6392857142856,820.14,844.2025,953.9858,Sell
75,2022-10-24T00:00:00+05:30,855.0,857.0,838.05,842.55,139757,53.384223918575046,28.74902759775129,38.53093091524698,,,2.982104785492172,829.5892857142857,822.11,838.54,950.8897999999999,Sell
76,2022-10-25T00:00:00+05:30,842.0,846.0,828.65,831.0,635877,39.26994406829555,27.93481134076906,37.73498514715221,,,2.650651738997666,826.9857142857144,824.585,835.585,946.6381999999999,Sell
77,2022-10-27T00:00:00+05:30,837.4,852.7,833.25,849.4,851441,47.66171940632876,27.489467673571273,36.61575448080094,,,2.3698298147628285,826.3892857142857,826.975,834.2299999999999,942.5816,Sell
