,Date,Open,High,Low,Close,Volume,RSI,ATR,ADX,52-week High,Threshold,Volatility,14-day MA,10-day MA,20-day SMA,50-day SMA,Signal
80,2022-11-01T00:00:00+05:30,540.0,551.75,535.2,549.75,1560365,75.95520421607385,12.889444747190828,14.329597177202727,,,2.048244157595913,524.3178571428572,527.37,527.405,532.77,Sell
81,2022-11-02T00:00:00+05:30,551.0,569.45,549.0,557.3,2619228,76.19047619047626,13.429484408105772,16.390134511460744,,,2.3350671449885936,527.1857142857143,531.33,528.51,532.53,Sell
82,2022-11-03T00:00:00+05:30,556.4,559.9,551.8,558.35,567228,77.96721311475412,13.048806950383932,18.30349060755747,,,2.549560968404509,530.2321428571428,534.9749999999999,529.2149999999999,532.6619999999999,Sell
83,2022-11-04T00:00:00+05:30,559.45,562.9,549.7,553.6,740425,74.92123503465669,13.059606453927932,20.237347262970463,,,2.7055105202239282,533.0571428571428,537.78,529.77,532.545,Sell
84,2022-11-07T00:00:00+05:30,556.05,560.6,550.1,557.3,1221450,74.2394822006473,12.876777421504508,22.033071300139667,,,2.882309773553147,535.7321428571429,541.065,530.64,532.464,Sell
85,2022-11-09T00:00:00+05:30,556.5,564.7,539.8,541.4,1308235,63.021978021978036,13.735579034254194,22.31329968824698,,,2.9943297166251557,537.425,542.7549999999999,530.9375,532.193,Sell
86,2022-11-10T00:00:00+05:30,536.0,539.2,464.2,477.8,15495645,35.33909574468083,18.268751960378893,23.486357321463316,,,4.113654710822935,534.275,538.545,529.3100000000001,530.752,Sell
87,2022-11-11T00:00:00+05:30,485.0,497.0,480.6,489.3,6081855,38.54660347551343,18.335269677494686,24.57562512373563,,,4.386896278251403,531.6857142857143,534.52,527.9174999999999,529.744,Sell
88,2022-11-14T00:00:00+05:30,470.0,492.0,457.0,487.45,9264373,38.36477987421381,19.525607557673638,26.27321361464582,,,4.7539057382334695,529.0428571428571,531.04,526.505,528.5849999999999,Buy
89,2022-11-15T00:00:00+05:30,489.8,494.8,480.0,492.25,3099590,40.15267175572518,19.18806416069695,27.641442479846113,,,4.931651692090693,526.7392857142858,526.45,525.415,527.6489999999999,Buy
90,2022-11-16T00:00:00+05:30,491.0,494.7,475.7,477.9,2710520,37.89625360230547,19.174631006361455,29.03457009612564,,,5.543675024433069,523.7392857142856,519.265,523.3175,526.509,Sell
91,2022-11-17T00:00:00+05:30,480.95,483.45,472.5,474.35,1419421,33.512544802867396,18.587157363049922,30.42103484405828,,,6.042282872175219,519.7964285714286,510.96999999999997,521.15,525.205,Sell
92,2022-11-18T00:00:00+05:30,476.75,476.8,465.8,469.0,1215955,33.907524932003625,18.0452175514035,31.901939812051126,,,6.596829236061352,515.9928571428571,502.035,518.505,523.834,Sell
93,2022-11-21T00:00:00+05:30,465.0,469.6,461.7,463.85,1119226,25.985778926955405,17.320559154874683,33.39382586304877,,,7.156118543027051,510.6857142857143,493.06000000000006,515.42,522.216,Sell
94,2022-11-22T00:00:00+05:30,463.9,467.5,459.0,460.75,1094997,19.56224350205197,16.690519215240776,34.85732752319286,,,7.655470008085728,504.3285714285715,483.40500000000003,512.235,520.589,Sell
95,2022-11-23T00:00:00+05:30,462.55,464.8,457.65,459.65,913212,15.062611806797875,16.009053557009295,36.256906781878776,,,8.054617331529142,497.3535714285714,475.23,508.9925,518.936,Sell
96,2022-11-24T00:00:00+05:30,461.55,463.8,455.1,456.3,1228925,14.079549454417432,15.486978302937203,37.63611649501739,,,8.487606030659444,490.06428571428575,473.08000000000004,505.8125,517.039,Sell
97,2022-11-25T00:00:00+05:30,458.6,465.35,455.3,464.05,1331236,19.13133402275075,15.098622709870261,38.741652967428315,,,8.486142380428754,483.66785714285714,470.555,502.5375,515.2570000000001,Sell
98,2022-11-28T00:00:00+05:30,464.5,469.6,463.5,467.35,876607,18.90770826132045,14.45586394487953,39.28180006557449,,,8.525566235145359,477.24285714285713,468.54499999999996,499.7925,513.56,Sell
99,2022-11-29T00:00:00+05:30,467.5,472.8,466.0,466.6,1069109,21.11969111969114,13.90901652024528,39.4196057637231,,,8.45026369520352,471.90000000000003,465.98,496.215,511.949,Sell
100,2022-11-30T00:00:00+05:30,468.0,470.95,464.0,467.35,1247749,42.16054013503378,13.41194391165633,39.64369875668059,,,8.090824809608144,471.1535714285714,464.925,492.09499999999997,510.634,Sell
101,2022-12-01T00:00:00+05:30,469.55,471.75,466.0,468.9,784539,32.01058201058197,12.864662203680878,39.75235059414179,,,7.429958527640354,469.69642857142856,464.38,487.675,509.62200000000007,Sell
102,2022-12-02T00:00:00+05:30,469.0,470.9,462.55,470.0,1440230,34.405719392314566,12.542186331989384,40.03556289267757,,,6.546728676970795,468.45,464.48,483.2575,508.353,Sell
103,2022-12-05T00:00:00+05:30,472.3,472.8,465.15,465.85,1202878,26.130198915009046,12.192744451133002,40.041034954884836,,,5.6060343761723574,466.5642857142857,464.67999999999995,478.87,507.168,Sell
104,2022-12-06T00:00:00+05:30,466.15,467.55,462.5,465.8,892965,35.24390243902441,11.682548418909217,40.2014403437312,,,3.9889619583198197,465.7,465.18499999999995,474.2950000000001,506.07,Sell
105,2022-12-07T00:00:00+05:30,468.05,469.8,459.3,460.65,1171297,33.92018779342719,11.598080674701416,40.53626604039208,,,2.180308870569738,464.7214285714286,465.285,470.2575,504.94199999999995,Sell
106,2022-12-08T00:00:00+05:30,462.55,462.9,457.75,458.85,718233,37.00384122919336,11.137503483651313,40.93763631365482,,,2.2202076029369158,463.99642857142857,465.53999999999996,469.31000000000006,504.07599999999996,Sell
107,2022-12-09T00:00:00+05:30,460.0,461.7,450.1,454.0,1012582,37.29032258064513,11.170538949104788,41.72896704232711,,,2.1105120385934675,463.2928571428571,464.53499999999997,467.5450000000001,503.09799999999996,Sell
108,2022-12-12T00:00:00+05:30,454.0,456.75,450.4,451.35,873716,37.72845953002613,10.826214738454448,42.46377414752281,,,1.9980873430752217,462.62142857142857,462.93500000000006,465.73999999999995,502.11400000000003,Sell
109,2022-12-13T00:00:00+05:30,452.6,455.5,450.4,454.05,1014936,42.982456140350905,10.417199399993418,43.146095030918815,,,1.5210098540060333,462.2214285714286,461.68,463.83000000000004,501.001,Sell
110,2022-12-14T00:00:00+05:30,455.0,462.9,453.75,454.5,1316392,47.567567567567544,10.326685157136744,42.517716219382905,,,1.3987622661051473,462.09285714285716,460.3950000000001,462.66,499.879,Sell
111,2022-12-15T00:00:00+05:30,455.8,458.95,445.55,446.9,1609712,26.729986431478906,10.54620764591269,42.505384095124604,,,1.4895569900304555,460.86785714285713,458.195,461.2875,498.11300000000006,Sell
112,2022-12-16T00:00:00+05:30,446.85,447.9,439.4,441.85,1429216,16.968911917098367,10.400049956918926,42.86278147179096,,,1.7402904433543476,459.04642857142863,455.38,459.93,496.065,Sell
113,2022-12-19T00:00:00+05:30,442.9,442.9,435.05,437.7,1368824,15.595238095238017,10.217903531424714,43.434110692405554,,,2.075516750903944,456.98214285714283,452.56499999999994,458.62249999999995,493.969,Sell
114,2022-12-20T00:00:00+05:30,437.7,440.9,434.45,438.45,1170181,15.595238095238017,9.948767564894377,43.99761571996185,,,2.307960561039838,454.91785714285714,449.83000000000004,457.5075,491.94000000000005,Sell
115,2022-12-21T00:00:00+05:30,439.45,457.0,439.45,453.6,2449662,36.24100719424465,10.563141310259065,42.21242990085779,,,2.235942926448554,453.825,449.125,457.20500000000004,490.30300000000005,Sell
116,2022-12-22T00:00:00+05:30,458.0,459.2,443.5,446.5,1734238,30.92532467532469,10.930059788097703,40.295744767613854,,,2.3339661569990593,452.1464285714286,447.89,456.71500000000003,489.026,Sell
117,2022-12-23T00:00:00+05:30,446.5,454.45,435.9,437.5,1866482,28.668171557562076,11.474341231805012,39.131390007428664,,,2.5385456394311916,450.1214285714286,446.23999999999995,455.3875,487.43300000000005,Sell
118,2022-12-26T00:00:00+05:30,439.45,442.1,434.4,437.2,1147139,28.56071964017991,11.20474542953323,38.16520479307248,,,2.6162376204151347,448.0785714285715,444.825,453.87999999999994,485.86300000000006,Sell
119,2022-12-27T00:00:00+05:30,439.45,444.95,438.3,441.7,1239677,35.6548069644209,10.957977898852285,36.89531802291535,,,2.566328233069221,446.72499999999997,443.59000000000003,452.63500000000005,484.41600000000005,Sell
